V1,V2,V3,V4,V5,V6
6033.6943359375,6058.386,6045.57,6072.2456,6102.5366,6032.6226
7486.36083984375,7584.08,7673.673,7744.201,7860.0356,7912.561
5777.16015625,5773.5884,5779.571,5793.044,5788.9644,5788.9414
2157.992919921875,2162.195,2167.0288,2170.7188,2172.0396,2169.3657
5178.80859375,5264.576,5348.2715,5432.6787,5520.102,5560.1094
8225.5859375,8378.919,8534.008,8684.373,8858.026,9024.137
6903.95458984375,6956.5396,7004.1514,7044.5835,7084.078,7134.8833
4538.6376953125,4561.824,4575.1816,4596.086,4593.6133,4587.4805
9691.3408203125,9680.885,9769.318,9776.032,9793.682,9782.464
2215.378662109375,2231.6233,2244.5378,2255.8994,2271.1975,2275.5063
6480.552734375,6520.474,6548.781,6586.175,6587.0796,6570.47
1241.2862548828125,1247.9553,1264.6233,1268.4905,1301.7998,1276.6014
2011.5379638671875,2022.513,2028.1865,2036.7917,2035.527,2033.0735
3887.08203125,3916.7087,3941.0474,3964.7878,3990.3599,4012.2087
1740.7366943359375,1750.8519,1762.6337,1774.16,1769.0983,1767.7552
3962.31884765625,4049.332,4140.082,4237.126,4350.749,4431.737
7299.39794921875,7426.023,7563.8145,7705.721,7846.876,7902.584
1614.35986328125,1634.2385,1655.704,1678.5077,1699.8384,1710.7816
2630.68408203125,2630.927,2630.1558,2636.6223,2613.8657,2612.406
4101.04052734375,4139.4624,4176.502,4204.291,4235.568,4262.2964
1480.5377197265625,1484.8113,1482.941,1486.7,1490.672,1474.5476
7229.2880859375,7319.4917,7397.563,7468.688,7476.229,7519.8765
4839.37158203125,4940.084,5051.9575,5156.8667,5266.354,5375.373
1779.209716796875,1730.9064,1714.5471,1710.2737,1661.4114,1675.1431
3403.181640625,3417.71,3431.8086,3443.2878,3444.3242,3448.3938
1483.373779296875,1481.4628,1488.0054,1488.8153,1507.1945,1501.5769
5208.98583984375,5292.755,5372.7485,5446.5903,5504.8984,5575.6807
5134.486328125,5175.808,5213.9824,5245.1533,5254.292,5276.916
1509.9530029296875,1504.6547,1513.3833,1523.8359,1515.2252,1516.1172
4179.27587890625,4360.0938,4529.5435,4712.747,4914.075,5031.807
2421.865478515625,2458.8154,2498.658,2534.5217,2557.5652,2573.12
5995.61328125,6032.3594,6067.464,6093.846,6102.466,6111.5884
3523.049072265625,3533.5967,3537.7847,3542.8848,3554.6384,3553.591
6477.58935546875,6463.2217,6480.2534,6502.2817,6495.498,6491.5728
4692.92041015625,4700.86,4718.4985,4733.222,4730.7866,4728.8633
992.8646850585938,992.84045,988.3862,993.7965,1004.22217,988.6277
2706.552978515625,2749.9207,2783.478,2812.768,2814.541,2832.3093
3499.15869140625,3504.859,3518.319,3526.095,3523.2598,3527.5845
7334.044921875,7434.3843,7536.5913,7629.9517,7710.2725,7815.5054
1149.503662109375,1153.0566,1156.6019,1158.6759,1156.9877,1156.9093
1924.62646484375,1926.2789,1929.1477,1931.1677,1933.4753,1923.0575
3146.267333984375,3148.976,3166.9082,3190.8909,3203.5469,3187.9124
2926.08642578125,2870.379,2868.2996,2825.3267,2876.245,2854.7065
1342.03271484375,1352.0995,1350.0265,1366.4365,1408.9196,1394.1182
7567.3955078125,7599.2905,7639.181,7669.937,7658.681,7663.3916
3931.803466796875,4041.3354,4175.9917,4303.036,4458.0596,4580.958
5571.09033203125,5587.991,5611.8887,5641.3545,5640.4473,5635.4375
3690.8798828125,3744.8564,3788.9917,3839.6787,3821.3232,3833.7095
10549.54296875,10758.05,10976.912,11182.545,11448.929,11684.385
4387.44921875,4450.942,4512.051,4570.274,4624.9546,4679.8774
1526.4696044921875,1536.2896,1542.5358,1547.7643,1548.1655,1547.1028
3668.285400390625,3698.0093,3706.6865,3785.4312,3822.2632,3779.8804
5166.1494140625,5457.6216,5756.259,6059.5737,6372.884,6588.645
4784.400390625,4855.219,4919.2666,4993.9844,4980.0527,4974.411
9664.6064453125,9829.39,9983.022,10126.501,10219.75,10351.308
8032.64306640625,8135.3604,8219.286,8290.257,8367.477,8431.475
6805.609375,6837.6675,6877.8447,6915.3623,6963.2134,6995.3315
1242.217529296875,1249.3304,1259.2192,1256.6736,1262.5654,1258.2991
2329.291259765625,2346.7712,2361.681,2374.524,2380.1062,2387.7935
6932.3544921875,6981.188,7023.17,7056.661,7078.7744,7115.4004
6349.85302734375,6433.695,6529.483,6616.21,6769.3057,6876.5537
1723.216552734375,1749.4082,1776.4738,1802.3716,1824.0714,1843.0532
3908.784423828125,3914.4724,3925.906,3937.3416,3931.7979,3911.3127
3847.69921875,3893.8572,3940.237,3981.129,4024.5344,4063.1853
8903.8408203125,8988.473,9065.838,9135.954,9173.085,9223.436
1561.637451171875,1565.2487,1564.1492,1570.6814,1572.1687,1552.311
1622.6661376953125,1627.941,1646.2443,1658.324,1653.9719,1646.0912
4578.11474609375,4601.9766,4622.677,4640.0,4629.2563,4636.502
1751.83984375,1762.8654,1770.664,1808.9965,1837.6346,1820.1613
1271.7066650390625,1287.5411,1302.4944,1320.3704,1332.1702,1339.9536
7411.6376953125,7449.045,7471.2466,7483.9307,7486.9907,7483.1045
1916.0321044921875,1960.028,2005.9221,2060.4438,2089.701,2117.2551
6345.9423828125,6506.916,6674.1772,6830.055,7000.365,7195.4673
5787.8974609375,5850.313,5894.6934,5942.461,5956.4653,5950.2896
5476.5205078125,5470.3784,5479.24,5486.3877,5489.2134,5474.3374
2093.776611328125,2102.0771,2099.5806,2113.123,2126.831,2117.7888
3813.422119140625,3860.4233,3905.0188,3946.926,3991.7048,4038.8054
1094.738037109375,1099.7721,1103.7635,1107.1592,1106.502,1107.8774
2927.7216796875,3010.0664,3087.8726,3168.4597,3258.1912,3350.1252
3499.360595703125,3525.0183,3536.39,3543.7314,3556.3606,3574.0405
4218.923828125,4245.545,4252.3467,4291.247,4348.3457,4308.012
5235.69580078125,5159.037,5186.328,5204.7017,5216.365,5193.806
2070.33447265625,2032.8661,2040.6816,2011.2881,2016.9116,1987.8042
1413.2755126953125,1431.3397,1448.7424,1466.5544,1482.044,1486.466
4637.29638671875,4688.4634,4722.4326,4755.5557,4798.5425,4814.613
1967.4774169921875,2011.5222,2035.9692,2054.8137,2106.067,2136.2034
2062.760009765625,2074.7974,2069.463,2115.8152,2115.651,2116.4297
6624.10888671875,6767.1543,6900.688,7022.969,7218.6543,7408.4863
4465.30029296875,4569.365,4676.401,4780.231,4939.821,5022.3975
4458.34228515625,4550.1646,4636.205,4719.8203,4831.335,4920.56
2715.37060546875,2774.603,2828.3545,2878.3604,2957.0083,3017.556
2056.382080078125,2076.0435,2090.5095,2103.5117,2115.9414,2118.0889
5906.95703125,6049.957,6191.933,6329.4077,6490.1055,6587.502
1289.6717529296875,1294.2509,1294.0691,1298.2808,1300.7596,1289.877
8528.66796875,8544.318,8562.39,8573.262,8612.79,8576.35
2364.74609375,2371.466,2356.244,2369.677,2379.684,2352.727
2393.0478515625,2398.5671,2403.022,2408.3948,2421.8213,2406.1294
3479.2802734375,3500.5034,3516.1973,3532.324,3529.7195,3528.0273
2385.265380859375,2389.3823,2393.3982,2399.4412,2407.0674,2397.3774
3026.6513671875,3054.8223,3074.6453,3091.9604,3101.7363,3097.1785
5528.958984375,5664.348,5784.153,5911.9404,5936.648,5956.903
3285.638427734375,3318.6,3358.9397,3392.1133,3423.813,3446.9067
1242.1513671875,1252.388,1258.3671,1265.602,1270.3607,1267.1093
6424.357421875,6421.739,6461.1377,6508.046,6533.551,6521.198
2994.402587890625,3040.333,3063.8271,3102.1345,3118.5908,3117.4084
1265.4051513671875,1278.4875,1291.6355,1301.8922,1312.1088,1323.4305
4666.06787109375,4781.193,4910.9854,5019.4683,5126.908,5243.2085
5205.53857421875,5307.126,5415.0,5497.7075,5548.99,5613.722
2933.68115234375,2949.6482,2965.4202,2977.9363,2984.7068,2986.846
2395.982421875,2391.351,2413.797,2419.5813,2431.4207,2416.0312
5361.515625,5387.6074,5404.7065,5422.9795,5430.74,5424.448
1789.1007080078125,1812.6829,1836.624,1856.008,1867.9854,1885.2678
3929.729248046875,4002.7612,4081.954,4152.375,4205.8564,4278.2563
9776.7392578125,9804.506,9826.357,9844.909,9844.27,9843.104
6756.91748046875,6772.7314,6785.071,6789.9336,6795.176,6777.0645
2773.12158203125,2770.6558,2770.404,2763.2375,2769.3992,2764.9033
4049.271484375,4066.9373,4087.4824,4101.53,4107.3623,4098.997
1313.63427734375,1324.068,1333.2598,1341.9897,1343.0674,1343.6503
1253.69775390625,1256.5447,1252.4749,1252.7592,1252.8124,1250.4307
6766.85107421875,6860.7637,6960.9976,7047.8794,7138.7485,7233.2437
8577.59375,8665.416,8741.936,8805.763,8832.718,8860.917
3713.49755859375,3733.9165,3755.6196,3795.8198,3811.169,3798.4944
2435.836669921875,2446.7014,2463.021,2424.372,2438.614,2439.6624
5425.20703125,5572.751,5720.3516,5867.427,6055.962,6195.734
1392.8778076171875,1391.6168,1406.4945,1416.1187,1425.8156,1421.7522
2896.518798828125,2941.6323,2976.3784,3012.69,3016.927,3013.883
7010.0146484375,7064.3267,7109.337,7155.274,7234.5605,7278.837
1537.498291015625,1543.4346,1542.3827,1546.8422,1539.3066,1549.5034
2808.782958984375,2829.9883,2847.7708,2859.8887,2855.79,2866.667
6614.5244140625,6714.3994,6810.303,6897.707,6947.5728,7023.342
6627.8466796875,6708.884,6782.9893,6846.4087,6892.2686,6942.6807
4304.1396484375,4407.499,4508.3394,4610.4004,4673.0986,4775.199
3017.859130859375,3051.892,3083.2195,3115.6843,3126.489,3147.2822
8768.3427734375,8915.454,9054.217,9180.237,9347.366,9513.885
6349.64111328125,6428.04,6494.659,6556.814,6604.343,6630.643
1873.188232421875,1918.0149,1960.0972,2001.3206,2030.516,2073.8074
9720.1796875,9766.083,9744.215,9797.614,9805.088,9701.686
1116.842041015625,1140.8202,1165.8893,1190.6304,1220.8984,1243.661
5872.828125,5899.9624,5930.1123,5964.6514,6009.648,6041.439
9402.36328125,9483.927,9562.325,9628.825,9702.451,9792.69
4529.54345703125,4619.511,4708.368,4802.3813,4870.0757,4908.458
11809.4482421875,12132.332,12452.849,12753.249,13079.677,13443.951
8642.5732421875,8846.725,9026.745,9223.592,9379.354,9460.49
9506.060546875,9700.167,9865.383,10067.225,10172.329,10203.383
2479.656982421875,2528.4912,2578.9097,2623.0942,2677.0405,2734.9875
2940.349853515625,2967.5212,2977.4321,2999.9177,3002.7273,3004.2476
7178.375,7299.295,7422.6206,7530.277,7684.429,7826.8276
3795.5654296875,3804.3826,3807.5073,3817.4568,3815.5645,3809.3994
1828.6951904296875,1870.2384,1910.9059,1947.3475,1963.3921,1982.4827
3542.0166015625,3574.2798,3604.0154,3627.6516,3651.1184,3680.3816
3274.2197265625,3293.9355,3313.331,3329.7754,3332.489,3335.7722
4909.99267578125,4919.8184,4915.2725,4929.194,4938.3105,4924.4478
1769.730224609375,1794.6188,1812.346,1827.9714,1846.3612,1863.435
1824.8206787109375,1838.7834,1845.696,1859.7917,1865.1095,1858.1143
2896.097412109375,2905.78,2910.158,2945.4478,2958.572,2977.8396
2252.80712890625,2325.7395,2396.3445,2463.9663,2534.0557,2589.3374
5288.64013671875,5414.923,5531.3174,5636.339,5711.3184,5834.1357
1731.28076171875,1760.3662,1790.9266,1819.0938,1844.7262,1863.9698
1528.87890625,1562.0643,1593.3745,1621.2958,1650.9814,1680.1891
5055.19140625,5124.915,5180.0474,5226.8413,5271.706,5300.422
4168.9541015625,4311.1406,4458.4336,4599.877,4683.596,4751.9453
5947.8955078125,6039.385,6129.4233,6204.946,6296.2334,6416.1084
9503.517578125,9669.591,9832.75,9987.962,10178.539,10335.466
3178.101318359375,3216.9966,3250.864,3281.521,3309.9893,3350.2954
4282.23876953125,4303.531,4297.16,4335.0166,4337.308,4271.688
1313.1016845703125,1316.2864,1320.0441,1322.2219,1322.1069,1316.9281
3815.34326171875,3859.9077,3901.9795,3944.33,3979.4182,4004.8965
1803.0633544921875,1807.5009,1816.8339,1829.706,1829.0631,1827.6364
6035.177734375,6347.7456,6636.312,6975.62,7170.0527,7207.5244
3591.234375,3594.584,3604.118,3606.5042,3604.67,3606.6948
4215.06494140625,4223.4614,4229.6763,4246.392,4242.682,4242.4775
5810.609375,5988.8223,6167.5947,6338.9204,6527.0967,6710.1504
2454.617431640625,2483.8113,2509.244,2529.9053,2550.1445,2571.8176
4655.70703125,4701.9937,4732.704,4764.2754,4777.8374,4843.5156
8594.7177734375,8852.357,9083.093,9294.88,9550.65,9781.941
2756.9228515625,2770.3237,2780.0264,2792.3608,2797.8809,2799.983
8534.7041015625,8565.651,8603.849,8676.843,8726.149,8679.26
2606.17724609375,2660.9797,2708.8093,2746.5647,2778.6675,2841.9487
1259.6666259765625,1267.6346,1268.6821,1288.4719,1290.88,1290.0153
6434.3701171875,6601.0903,6749.7275,6887.4824,7012.093,7192.8096
7223.09814453125,7309.882,7370.3193,7430.3804,7479.882,7565.209
8786.1416015625,8874.743,8969.75,9051.996,9085.916,9128.886
6774.96435546875,6839.5283,6886.5684,6937.026,6948.27,6941.375
3358.95361328125,3365.174,3379.6213,3386.9043,3377.7842,3378.7114
5116.57373046875,5149.6245,5169.2534,5199.383,5194.159,5181.8945
3153.44580078125,3190.458,3228.907,3258.0466,3281.8374,3316.763
2326.54150390625,2331.148,2345.6833,2337.7434,2347.2078,2344.6223
3872.510498046875,3915.5127,3960.9858,3997.3186,4009.163,4025.7253
5174.4384765625,5213.7734,5241.56,5267.013,5259.8213,5250.341
2299.989013671875,2341.826,2385.316,2425.1445,2477.155,2521.5042
3188.080078125,3245.565,3305.4275,3356.566,3426.1133,3485.2905
18356.83203125,20047.693,21786.39,23527.527,25341.176,26382.992
16630.68359375,18013.477,19439.48,20733.266,22197.408,23388.234
3105.322265625,3257.116,3416.8672,3563.8904,3680.6973,3757.3687
2499.02685546875,2683.4993,2868.08,3010.0679,3197.3828,3369.1484
7867.1962890625,8554.654,9260.664,9938.703,10616.527,11043.258
2757.17578125,2850.311,2932.6597,2996.2937,3073.581,3172.2205
10758.9580078125,11713.293,12702.272,13587.392,14602.125,15305.854
8854.8544921875,9634.951,10463.164,11179.549,12027.287,12652.225
11099.5830078125,12066.219,13065.604,13961.363,14986.641,15700.124
3035.72802734375,3252.2146,3469.7563,3640.0835,3859.1729,4072.2495
9385.458984375,10159.496,10972.447,11662.997,12484.553,13182.915
2968.38720703125,3181.7246,3402.748,3606.666,3790.5999,3897.3672
3031.91455078125,3285.0513,3540.417,3803.022,4034.3696,4169.9297
9736.888671875,10591.764,11470.236,12322.231,13181.889,13715.176
11785.26953125,12832.819,13891.736,14926.225,15971.879,16608.703
3412.5029296875,3658.411,3912.478,4147.729,4365.1685,4492.204
9768.505859375,10607.555,11458.371,12281.186,13119.455,13688.309
9271.884765625,9386.859,9379.415,9539.416,9714.668,9247.755
9972.876953125,10180.063,10387.321,10571.781,10822.513,10991.447
1567.0758056640625,1610.5895,1653.1833,1694.8291,1741.9792,1789.1433
5419.7958984375,5609.4946,5806.4517,6001.631,6219.4834,6364.8584
4089.79296875,4266.5547,4434.7026,4608.214,4786.46,4906.7803
2310.19482421875,2425.5625,2541.453,2660.5278,2788.9194,2883.4312
12553.88671875,13642.512,14746.855,15798.7295,16884.262,17604.488
2424.79296875,2449.9373,2476.871,2502.1108,2526.8232,2539.7266
3151.54931640625,3217.1055,3278.742,3337.934,3399.76,3433.2021
1518.00537109375,1557.1787,1596.1273,1634.2917,1676.5072,1719.6982
10421.7939453125,10464.765,10537.907,10586.146,10603.054,10628.263
1008.3486328125,1005.74786,1003.74805,1003.93463,1000.6605,1000.57245
10327.0947265625,10608.818,10923.348,11227.493,11556.887,11848.129
10040.681640625,10047.562,10045.939,10082.513,10080.587,10099.603
16585.318359375,17639.418,18558.172,19720.344,20452.355,20748.305
8408.435546875,9079.934,9727.227,10404.952,11047.22,11381.158
1323.287353515625,1353.4092,1382.6912,1406.4629,1430.821,1461.7317
5213.04296875,5280.5073,5347.654,5401.422,5450.556,5504.931
2368.735595703125,2415.1956,2460.4968,2497.4111,2536.5366,2579.8818
8920.2900390625,9390.356,9852.66,10283.3545,10770.131,11213.868
10398.7314453125,10959.568,11517.158,12035.77,12626.249,13162.002
4767.5390625,5177.203,5591.429,5990.6514,6433.759,6734.649
3864.9892578125,4194.754,4531.6855,4855.33,5214.5923,5459.1133
4027.6337890625,4359.9736,4699.12,5024.9155,5387.091,5640.2637
4920.6572265625,5332.323,5747.5273,6148.131,6592.7666,6899.2246
5455.78662109375,5886.4326,6322.8955,6728.16,7190.082,7551.292
4193.0234375,4517.084,4843.214,5150.8965,5499.311,5778.6143
9957.515625,10461.95,10962.738,11406.015,11907.746,12457.248
5399.19775390625,5504.7725,5599.624,5689.844,5766.46,5870.838
1387.7833251953125,1407.9691,1426.1362,1440.3461,1448.9049,1467.1946
8221.294921875,8433.944,8640.37,8823.692,9017.729,9217.63
6533.78955078125,6697.2256,6858.8047,6993.6304,7136.0605,7308.807
12223.431640625,13210.655,14203.125,15105.77,16154.258,16995.926
4391.583984375,4738.357,5094.8457,5418.64,5795.3335,6106.3604
5450.8642578125,5881.647,6319.194,6724.4365,7187.2617,7549.083
6861.5439453125,7004.5107,7135.496,7255.409,7385.4053,7530.3887
2010.714599609375,2042.5583,2090.0737,2146.4114,2214.3376,2143.807
2246.955810546875,2290.8083,2350.6838,2453.856,2527.2673,2450.0093
1401.1575927734375,1419.7185,1437.7501,1449.9662,1458.2284,1475.9647
3057.4638671875,3304.0786,3555.3838,3796.5417,4070.296,4268.829
3361.7900390625,3616.7896,3878.5684,4117.6377,4395.6787,4643.539
8841.509765625,9432.465,10033.509,10618.316,11255.311,11856.326
3599.158935546875,3902.5835,4210.7856,4507.099,4843.6455,5084.893
3729.88232421875,4035.7322,4345.256,4643.259,4981.9746,5228.275
4182.35009765625,4502.304,4827.124,5127.9004,5477.3936,5768.506
1059.0325927734375,1059.0935,1054.178,1060.0195,1048.6996,1051.555
7710.04150390625,7968.363,8216.335,8465.168,8735.887,8973.289
5603.59326171875,5706.9653,5774.4844,5811.635,5872.6636,5793.6616
11005.671875,11315.596,11525.315,11761.841,11869.492,11814.767
17409.263671875,18278.334,19037.727,20091.26,20887.547,21573.305
15482.798828125,16032.047,16627.916,17494.088,18241.18,18536.506
4862.828125,4969.794,5035.0127,5021.5244,5036.8833,5105.4355
2077.218994140625,2117.4653,2143.1992,2142.9722,2133.6826,2154.6353
2624.923828125,2709.1223,2779.9622,2820.7466,2865.1543,2940.7795
1718.5614013671875,1784.2557,1840.1035,1881.7158,1902.3994,1958.1123
2383.082763671875,2511.3188,2633.4023,2719.8284,2859.752,2957.496
1893.7579345703125,1961.1263,2017.2571,2056.9187,2081.8198,2139.2388
7040.072265625,7522.389,8009.348,8491.186,9017.317,9503.21
2286.55908203125,2481.3276,2680.2559,2874.7988,3091.9375,3243.4934
3293.3369140625,3549.54,3810.1477,4054.5913,4336.896,4570.896
9959.6240234375,10535.09,11197.541,11832.502,12658.858,13313.179
10068.916015625,10284.926,10482.864,10704.3125,10897.062,11034.318
10101.3125,10430.429,10779.254,11117.195,11484.096,11834.081
10279.443359375,10780.946,11305.982,11781.695,12341.219,12902.833
10116.505859375,10449.142,10759.839,11065.983,11394.92,11730.333
10629.990234375,11338.124,12071.446,12762.805,13719.619,14345.012
10149.189453125,10586.329,10983.645,11326.595,11821.166,12261.602
10412.26953125,10861.7295,11318.551,11767.963,12292.881,12648.801
11324.0771484375,11755.533,12208.307,12755.83,13275.656,13608.361
1515.558837890625,1548.5253,1577.0024,1601.5406,1621.3474,1659.7444
10039.080078125,10579.866,11196.771,11745.518,12467.823,13112.859
10084.673828125,10292.805,10481.233,10704.971,10857.365,10945.808
10119.400390625,10568.685,10983.359,11440.846,11865.487,12096.217
5477.197265625,5609.371,5730.957,5846.4336,5965.015,6106.4814
1138.35595703125,1159.872,1178.539,1195.4875,1208.6598,1230.2343
4396.724609375,4502.8003,4600.3994,4692.8184,4780.5884,4895.4917
5503.48681640625,5637.0894,5759.491,5876.478,5997.451,6139.4375
2645.09521484375,2851.7637,3063.362,3259.995,3488.0713,3683.0664
10188.5615234375,10535.5,10869.15,11213.632,11563.449,11878.618
10266.02734375,10536.158,10813.964,11044.3545,11287.729,11553.55
9785.416015625,10083.157,10382.637,10681.154,11036.684,11199.58
9978.595703125,10439.765,10864.789,11275.33,11789.644,12057.172
10079.9921875,10383.173,10714.828,11035.203,11348.101,11669.422
9658.1337890625,9964.878,10117.015,10226.061,10499.141,10681.03
10451.353515625,11071.096,11710.117,12358.364,13247.209,13780.633
1727.21826171875,1761.8583,1795.714,1823.2544,1842.2927,1871.0833
5820.89599609375,5983.994,6133.0796,6330.335,6444.2715,6501.563
2755.180419921875,2831.1948,2902.706,2984.4214,3098.6245,3140.4404
1798.03515625,1813.3949,1832.4827,1849.3165,1864.3734,1872.3055
10055.603515625,10281.913,10499.0205,10706.575,10915.614,11156.067
10023.521484375,10201.171,10388.323,10566.212,10783.145,10956.69
10067.1845703125,10373.311,10666.033,10958.545,11296.315,11552.459
10030.96484375,10259.355,10500.545,10721.371,10985.268,11235.348
10208.625,10489.45,10793.128,11120.137,11428.934,11652.844
6924.583984375,7300.1245,7671.7,8008.4443,8397.118,8803.365
4620.38134765625,4785.0586,4985.205,5189.2017,5442.767,5592.311
2506.9111328125,2582.709,2654.6858,2724.6648,2818.6064,2887.6484
1381.66357421875,1401.1495,1419.465,1433.7006,1448.6647,1467.7856
1964.757080078125,2000.5867,2036.697,2071.0747,2109.7083,2151.591
1167.624755859375,1176.2522,1183.7365,1190.5327,1191.6974,1193.8977
1981.466552734375,2036.2482,2097.9695,2153.4062,2208.5493,2265.0686
9908.775390625,10096.995,10260.525,10399.554,10519.264,10710.908
7974.6240234375,8077.68,8226.011,8382.669,8623.744,8772.47
1452.1317138671875,1509.9766,1558.0398,1600.3629,1644.9845,1673.2036
5158.26171875,5293.3115,5388.1777,5465.3096,5556.7183,5538.6562
2709.246826171875,2780.715,2809.94,2859.457,2877.3972,2834.9094
3668.6572265625,3728.2708,3765.6401,3813.38,3812.724,3781.2537
1628.700439453125,1671.1663,1686.6951,1710.3474,1720.8348,1695.9358
4638.4091796875,4813.9277,4974.0693,5264.289,5429.9688,5499.4917
1989.771240234375,2033.4135,2066.4026,2142.0088,2200.2568,2250.199
6857.3212890625,7086.0625,7273.425,7616.046,7974.1377,8120.331
1989.104248046875,2032.159,2064.7874,2140.445,2197.6807,2246.3218
4892.0283203125,4936.8496,4678.541,5063.5503,4943.807,4648.0337
1742.830078125,1748.5356,1773.7324,1773.4044,1805.7717,1794.859
1738.864013671875,1744.5791,1769.6012,1769.5001,1802.277,1791.2012
4077.09716796875,4346.662,4632.3574,4903.5234,5256.5327,5520.194
1769.4072265625,1826.8884,1888.3844,1947.2865,2017.824,2085.1924
12573.6640625,12993.141,13432.842,13850.51,14313.929,14757.539
7091.0234375,7060.802,7067.89,7024.7686,7251.439,8262.725
7166.68408203125,7124.955,7264.824,7163.1357,7445.039,8423.318
2918.251220703125,3025.7886,3001.4846,3107.4946,3071.1702,2847.9033
6658.98193359375,6637.298,7211.383,7050.5195,6999.8047,6964.852
9648.267578125,9520.868,10261.12,11142.037,11689.51,11401.718
11400.0712890625,11915.277,12547.803,13206.176,13411.518,13657.693
3728.56298828125,3931.9507,3955.3418,4306.84,4511.13,4391.4136
3581.8173828125,3780.3936,3939.1997,4113.622,4058.7776,4004.1091
1866.92138671875,1966.3722,2058.0674,2148.26,2206.0547,2242.1802
8510.5908203125,8286.116,8791.485,9287.773,9780.188,9539.83
10750.556640625,10794.521,10635.021,10680.553,10737.1455,11005.347
982.5006713867188,984.78015,987.76526,1005.03076,1008.7982,1011.94324
1071.3558349609375,1058.2991,1056.0037,1051.8394,1029.8146,1038.8896
10966.2294921875,11009.408,10756.002,10865.765,10914.373,11250.993
10861.4501953125,10992.276,10944.638,10873.578,10894.907,11135.296
1006.4854125976562,1006.3199,1004.62744,994.538,995.5257,1001.18134
10412.408203125,10527.837,10618.888,10788.742,10789.856,10833.837
11410.01953125,11720.666,12133.961,12407.132,12626.141,12675.102
12091.4697265625,12507.705,13085.291,13727.412,13729.053,13930.473
1129.1082763671875,1127.4446,1118.6967,1135.5944,1144.8943,1147.2523
10074.9013671875,10079.188,10070.186,10073.03,10064.751,10143.687
9014.6845703125,9162.101,9409.506,9707.152,10107.5625,10294.441
10256.5751953125,10711.342,11180.53,11615.097,12029.569,12566.663
11163.09375,11564.158,11985.962,12332.344,12783.074,13267.396
10290.388671875,10806.114,11254.922,11713.051,12209.288,12548.299
12236.31640625,12315.42,12121.686,11924.684,11987.725,12450.004
1107.5775146484375,1125.9144,1119.9813,1168.3835,1147.5334,1155.577
10887.0302734375,11116.418,11423.146,11607.801,11850.343,11897.337
1008.3865966796875,1009.32776,1009.8051,998.5945,1002.36554,1006.8039
1232.01025390625,1231.9487,1270.4242,1290.0396,1290.1537,1275.3153
10566.12890625,10611.56,10479.44,10502.34,10495.516,10776.891
11003.1591796875,11044.092,10791.219,10897.779,10947.83,11283.757
1106.7137451171875,1102.72,1088.5204,1118.2852,1124.0668,1128.051
10657.9951171875,10638.847,10587.417,10594.234,10579.479,10708.671
10720.2822265625,11118.185,11497.417,11908.801,12459.446,12875.993
3704.096923828125,3811.7954,3916.369,4019.272,4132.926,4226.5645
9507.3251953125,9699.789,9924.943,10169.8545,10526.916,10654.021
3705.517333984375,3814.7144,3919.3657,4022.6853,4138.208,4232.914
3397.1337890625,3538.6533,3677.896,3814.944,3975.421,4119.8535
10109.6669921875,10044.392,10038.299,10004.578,9974.284,10007.932
9975.8603515625,9937.268,10014.11,9931.217,9941.482,10199.799
10605.56640625,10632.827,10607.004,10495.061,10550.286,10605.404
1089.8929443359375,1091.7706,1089.5074,1089.6919,1094.1282,1095.8073
9437.99609375,9664.118,9720.048,9791.809,10020.73,9913.18
10401.6484375,10757.201,11079.713,11440.061,11664.964,11733.561
10013.5380859375,10046.336,10106.509,10168.869,10219.092,10310.101
11498.052734375,11570.674,11794.832,11902.995,12153.263,12074.196
10140.5009765625,10129.705,10121.372,10118.841,10104.078,10114.827
10091.662109375,10502.084,10877.453,11266.699,11662.598,11903.254
10004.4228515625,10206.081,10421.334,10629.301,10847.87,11059.717
10121.76171875,10396.494,10654.781,10914.996,11207.301,11439.542
10210.2265625,10641.602,11074.2295,11434.7,11778.57,12252.914
10071.3642578125,10307.646,10541.144,10763.347,11000.244,11253.628
10280.0947265625,10835.398,11387.365,11901.436,12471.963,13064.863
9997.9111328125,10308.346,10607.361,10891.9375,11215.492,11415.535
10293.0927734375,10505.764,10722.145,10927.747,10976.126,11074.372
10358.892578125,10769.159,11256.66,11746.894,12371.744,12712.523
10268.5244140625,10830.041,11402.102,11961.199,12734.203,13295.191
10037.40234375,10305.075,10583.495,10850.428,11140.044,11411.618
880.6318359375,898.5998,926.2111,905.4282,986.161,926.7401
9028.5400390625,9208.194,9323.548,9469.525,9428.399,9419.029
3092.67822265625,3100.0625,3107.56,3124.333,3095.9421,3085.3303
8569.5419921875,8729.283,8849.553,8967.27,8988.23,9008.357
7790.08349609375,7929.4624,8118.148,8149.338,8200.243,8194.547
6674.5927734375,6771.182,6799.803,6870.869,6882.693,6818.842
2681.357666015625,2688.9592,2727.139,2738.9514,2756.89,2732.911
2931.9775390625,3026.4253,3117.276,3210.7432,3258.3389,3275.1807
7176.9609375,7332.722,7473.176,7608.7085,7694.885,7793.2314
8187.2216796875,8340.936,8456.752,8569.578,8588.694,8606.451
3614.404052734375,3647.3928,3664.9277,3690.8196,3688.8774,3683.648
7636.07421875,7690.4746,7735.8965,7779.299,7785.2856,7809.237
3776.49072265625,3795.8235,3809.3555,3824.4329,3846.5884,3861.7024
